stock_code,company,listing_date,listing_year,industry,tier,score,missing_hard,missing_soft,has_hstech,has_vhsi,has_ind_basket,has_hs_sector,has_ipo_heat,has_subscription,has_outcome
09686,東軟熙康,2023-09-28,2023,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09690,途虎－Ｗ,2023-09-26,2023,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09860,艾迪康控股,2023-06-30,2023,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09880,優必選,2023-12-29,2023,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09885,藥師幫,2023-06-28,2023,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09890,中旭未來,2023-09-28,2023,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09930,宏信建發,2023-05-25,2023,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00300,美的集團,2024-09-17,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00325,布魯可,2025-01-10,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00805,新吉奧房車,2025-01-13,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00917,趣致集團,2024-05-27,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00999,小菜園,2024-12-20,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01318,毛戈平,2024-12-10,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01334,瑞昌國際控股,2024-07-10,2024,新能源/汽车,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01354,經發物業,2024-07-03,2024,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01471,眾淼控股,2024-08-06,2024,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02228,QUANTUMPH-P,2024-06-13,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02410,同源康醫藥－Ｂ,2024-08-20,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02431,佑駕創新,2024-12-27,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02432,越疆,2024-12-23,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02438,出門問問,2024-04-24,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02443,汽車街,2024-05-31,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02460,華潤飲料,2024-10-23,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02465,龍蟠科技,2024-10-30,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02479,天聚地合,2024-06-28,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02495,聲通科技,2024-07-10,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02497,富景中國控股,2024-03-28,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02505,ＥＤＡ集團控股,2024-05-28,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02506,訊飛醫療科技,2024-12-30,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02507,西銳,2024-07-12,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02509,荃信生物－Ｂ,2024-03-20,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02510,德翔海運,2024-11-01,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02512,雲工場,2024-06-14,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02515,天津建發,2024-04-23,2024,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02519,傲基股份,2024-11-08,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02522,一脈陽光,2024-06-07,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02529,泓盈城市服務,2024-05-17,2024,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02530,紐曼思,2025-01-10,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02531,廣聯科技控股,2024-07-15,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02533,黑芝麻智能,2024-08-08,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02535,泓基集團,2024-03-08,2024,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02536,百樂皇宮,2024-03-26,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02540,樂思集團,2024-03-08,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02545,中贛通信,2024-07-03,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02549,卡羅特,2024-10-02,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02550,宜搜科技,2024-06-07,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02551,晶科電子股份,2024-11-08,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02555,茶百道,2024-04-23,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02556,邁富時,2024-05-16,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02559,嘀嗒出行,2024-06-28,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02560,海螺材料科技,2025-01-09,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02563,華昊中天醫藥－Ｂ,2024-10-31,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02566,九源基因,2024-11-28,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02567,七牛智能,2024-10-16,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02570,重塑能源,2024-12-06,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02571,賽目科技,2025-01-15,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02576,太美醫療科技,2024-10-08,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02577,英諾賽科,2024-12-30,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02582,國富氫能,2024-11-15,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02585,夢金園,2024-11-29,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02586,多點數智,2024-12-06,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02587,健康之路,2024-12-30,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02593,草姬集團,2024-12-19,2024,生物科技/医药,MVP可行,103,无缺口,新闻不可用/空,True,True,True,True,True,True,True
02596,宜賓銀行,2025-01-13,2025,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02598,連連數字,2024-03-28,2024,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02613,匯舸環保,2025-01-09,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02881,武漢有機,2024-06-18,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02898,盛禾生物－Ｂ,2024-05-24,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06086,方舟健客,2024-07-09,2024,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06181,老鋪黃金,2024-06-28,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06657,百望股份,2024-07-09,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06681,腦動極光－Ｂ,2025-01-08,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06936,順豐控股,2024-11-27,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
08529,優博控股,2024-06-03,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
08629,集信國控,2024-09-06,2024,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
08637,元續科技,2024-07-02,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09639,榮利營造,2024-10-09,2024,地产/建筑,MVP可行,103,无缺口,新闻不可用/空,True,True,True,True,True,True,True
09660,地平線機器人－Ｗ,2024-10-24,2024,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09680,如祺出行,2024-07-10,2024,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09879,米高集團,2024-03-21,2024,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00100,MINIMAX-WP,2026-01-09,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00501,豪威集團,2026-01-12,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00638,廣和通,2025-10-22,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00699,均勝電子,2025-11-06,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
00800,文遠知行－Ｗ,2025-11-06,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01276,恒瑞医药,2025-05-23,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01304,FORTIOR,2025-07-09,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01333,博雷頓,2025-05-07,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01364,古茗,2025-02-12,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01384,滴普科技,2025-10-28,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01641,紅星冷鏈,2026-01-13,2026,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
01828,富卫集团,2025-07-07,2025,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02026,小馬智行－Ｗ,2025-11-06,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02050,三花智控,2025-06-23,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02076,ＢＯＳＳ直聘－Ｗ,2025-05-26,2025,消费/零售,严格完整,103,无缺口,国配倍数;新闻仅近期不可回测,True,True,True,True,True,True,True
02097,蜜雪集团,2025-03-03,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02259,紫金黃金國際,2025-09-30,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02396,華芢生物－Ｂ,2025-12-22,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02408,遇見小麵,2025-12-05,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02508,聖貝拉,2025-06-26,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02513,智譜,2026-01-08,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02525,禾賽－Ｗ,2025-09-16,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02539,樂摩科技,2025-12-03,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02543,大行科工,2025-09-09,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02546,智匯礦業,2025-12-19,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02553,首鋼朗澤,2026-06-03,2026,工业/制造,核心缺口,69,ipo_heat:avg_day1_return_60d;ipo_heat:avg_day5_return_60d;ipo_heat:avg_day20_return_60d;ipo_heat:break_rate_60d;ipo_heat:avg_mdd20_60d;outcome验证,新闻仅近期不可回测,True,True,True,True,False,True,False
02561,維昇藥業－Ｂ,2025-03-21,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02565,派格生物醫藥－Ｂ,2025-05-27,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02569,舒寶國際,2025-03-27,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02573,新琪安,2025-06-10,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02575,軒竹生物－Ｂ,2025-10-15,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02579,中偉新材,2025-11-17,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02580,奧克斯電氣,2025-09-02,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02581,明基醫院,2025-12-22,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02583,西普尼,2025-09-30,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02589,沪上阿姨,2025-05-08,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02590,極智嘉－Ｗ,2025-07-09,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02591,銀諾醫藥－Ｂ,2025-08-15,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02592,撥康視雲－Ｂ,2025-07-03,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02595,勁方醫藥－Ｂ,2025-09-19,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02597,訊眾通信,2025-07-09,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02603,吉宏股份,2025-05-27,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02605,METALIGHT,2025-06-10,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02609,佰澤醫療,2025-06-23,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02610,南山鋁業國際,2025-03-25,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02615,百利天恒,2025-11-07,2025,其他,核心缺口,82,认购倍数;outcome验证,行业=其他;无官方板块;国配倍数;新闻仅近期不可回测,True,True,False,False,True,False,False
02617,藥捷安康－Ｂ,2025-06-23,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02619,香江電器,2025-06-25,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02621,手回集團,2025-05-30,2025,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02625,江蘇宏信,2025-03-31,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02627,中慧生物－Ｂ,2025-08-11,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02629,MIRXES-B,2025-05-23,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02630,旺山旺水－Ｂ,2025-11-06,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02631,天岳先進,2025-08-20,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02635,諾比侃,2025-12-23,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02637,海西新藥,2025-10-20,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02643,曹操出行,2025-06-25,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02648,安井食品,2025-07-04,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02651,大眾口腔,2025-07-09,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02655,果下科技,2025-12-16,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02656,健康１６０,2025-09-17,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02657,林清軒,2025-12-30,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02658,天域半導體,2025-12-05,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02659,寶濟藥業－Ｂ,2025-12-10,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02661,輕鬆健康,2025-12-23,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02670,雲迹,2025-10-16,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02671,美聯股份,2025-12-30,2025,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02675,精鋒醫療－Ｂ,2026-01-08,2026,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02676,納芯微,2025-12-08,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02685,量化派,2025-11-27,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02687,卓越睿新,2025-12-08,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02691,南華期貨股份,2025-12-22,2025,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02693,金岩高嶺新材,2025-12-03,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02695,印象大紅袍,2025-12-22,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02698,樂舒適,2025-11-10,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02718,明略科技－Ｗ,2025-11-03,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02788,創新實業,2025-11-24,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
02865,鈞達股份,2025-05-08,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03288,海天味业,2025-06-19,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03317,迅策,2025-12-30,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03378,翰思艾泰－Ｂ,2025-12-23,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03636,金潯資源,2026-01-09,2026,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03677,正力新能,2025-04-14,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03696,英矽智能,2025-12-30,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03750,宁德时代,2025-05-20,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03858,佳鑫國際資源,2025-08-28,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03880,泰德醫藥,2025-06-30,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03881,希迪智駕,2025-12-19,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03887,HASHKEY,2025-12-17,2025,金融,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
03986,兆易創新,2026-01-13,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06031,三一重工,2025-10-28,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06082,壁仞科技,2026-01-02,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06090,不同集團,2025-09-23,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06166,劍橋科技,2025-10-28,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06168,周六福,2025-06-26,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06600,臥安機器人,2025-12-30,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06603,IFBH,2025-06-30,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06613,藍思科技,2025-07-09,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06651,五一視界,2025-12-30,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06687,聚水潭,2025-10-21,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06693,赤峰黃金,2025-03-10,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06831,綠茶集團,2025-05-16,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06883,穎通控股,2025-06-26,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06938,瑞博生物－Ｂ,2026-01-09,2026,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06960,雙登股份,2025-08-26,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
06980,八馬茶業,2025-10-28,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
07618,京東工業,2025-12-11,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
08610,BBSB,2026-01-13,2026,地产/建筑,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09606,映恩生物－Ｂ,2025-04-15,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09609,海偉股份,2025-11-28,2025,工业/制造,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09678,雲知聲,2025-06-30,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09881,容大科技,2025-06-10,2025,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09887,維立志博－Ｂ,2025-07-25,2025,生物科技/医药,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09903,天數智芯,2026-01-08,2026,TMT/互联网,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09927,賽力斯,2025-11-05,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
09973,奇瑞汽車,2025-09-25,2025,消费/零售,严格完整,105,无缺口,新闻仅近期不可回测,True,True,True,True,True,True,True
